data_type,timestamp,EEG1,EEG2,EEG3,EEG4
quality,1580237610141850,4.0,1.0,1.0,1.0
alpha_absolute,1580237610304140,0.40054507264148964,0.31435642867146046,0.5725385230610326,0.9944974913506719
beta_absolute,1580237610312561,0.5428348904436071,0.20668877020002357,0.14265513752027673,0.6426800606175572
theta_absolute,1580237610318651,0.25022166916475674,0.3623549996410878,0.25126780282310884,0.7906946967574671
alpha_relative,1580237610320572,0.15411764865008637,0.09354243796282777,0.3753956923244329,0.2522346169134128
beta_relative,1580237610330467,0.2138662193640844,0.07300305356147883,0.13951018005725244,0.11219855367604975
theta_relative,1580237610332122,0.1090257218919588,0.10447376730073615,0.17915072272934576,0.15776181524182115
isGood,1580237610333721,0.0,0.0,1.0,0.0
quality,1580237610334902,4.0,1.0,1.0,1.0
alpha_absolute,1580237610392723,0.40054507264148964,0.31435642867146046,0.5973605076688091,0.9944974913506719
beta_absolute,1580237610394267,0.5428348904436071,0.20668877020002357,0.18104509194862278,0.6426800606175572
theta_absolute,1580237610395673,0.25022166916475674,0.3623549996410878,0.33232362863463766,0.7906946967574671
alpha_relative,1580237610397068,0.15411764865008637,0.09354243796282777,0.36534156022101594,0.2522346169134128
beta_relative,1580237610398409,0.2138662193640844,0.07300305356147883,0.14008242890192776,0.11219855367604975
theta_relative,1580237610399851,0.1090257218919588,0.10447376730073615,0.1984550707505562,0.15776181524182115
isGood,1580237610409964,0.0,0.0,1.0,0.0
quality,1580237610411008,4.0,1.0,1.0,1.0
alpha_absolute,1580237610447642,0.40054507264148964,0.31435642867146046,0.604219614531878,0.9944974913506719
beta_absolute,1580237610449911,0.5428348904436071,0.20668877020002357,0.20826671213502207,0.6426800606175572
theta_absolute,1580237610452400,0.25022166916475674,0.3623549996410878,0.36811359928582893,0.7906946967574671
alpha_relative,1580237610453397,0.15411764865008637,0.09354243796282777,0.356966493917505,0.2522346169134128
beta_relative,1580237610454939,0.2138662193640844,0.07300305356147883,0.14344141187519302,0.11219855367604975
theta_relative,1580237610455833,0.1090257218919588,0.10447376730073615,0.20726283698898196,0.15776181524182115
isGood,1580237610456742,0.0,0.0,1.0,0.0
quality,1580237610457182,4.0,1.0,1.0,1.0
alpha_absolute,1580237610554774,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237610555666,0.5428348904436071,0.20668877020002357,0.22306211739083043,0.6426800606175572
theta_absolute,1580237610556435,0.25022166916475674,0.3623549996410878,0.37515170662042846,0.7906946967574671
alpha_relative,1580237610557169,0.15411764865008637,0.09354243796282777,0.3532670504153172,0.2522346169134128
beta_relative,1580237610557834,0.2138662193640844,0.07300305356147883,0.14684071859024475,0.11219855367604975
theta_relative,1580237610558412,0.1090257218919588,0.10447376730073615,0.20841841574464282,0.15776181524182115
isGood,1580237610558989,0.0,0.0,1.0,0.0
quality,1580237610560693,4.0,1.0,1.0,1.0
alpha_absolute,1580237610637353,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237610638199,0.5428348904436071,0.20668877020002357,0.22873995086621537,0.6426800606175572
theta_absolute,1580237610638836,0.25022166916475674,0.3623549996410878,0.3698904366791676,0.7906946967574671
alpha_relative,1580237610639511,0.15411764865008637,0.09354243796282777,0.3550353448664956,0.2522346169134128
beta_relative,1580237610640233,0.2138662193640844,0.07300305356147883,0.14951776375572792,0.11219855367604975
theta_relative,1580237610640802,0.1090257218919588,0.10447376730073615,0.20693944440939002,0.15776181524182115
isGood,1580237610641429,0.0,0.0,1.0,0.0
quality,1580237610641681,4.0,1.0,1.0,1.0
alpha_absolute,1580237610756429,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237610757256,0.5428348904436071,0.20668877020002357,0.23036086447613677,0.6426800606175572
theta_absolute,1580237610757885,0.25022166916475674,0.3623549996410878,0.3611100803284781,0.7906946967574671
alpha_relative,1580237610758492,0.15411764865008637,0.09354243796282777,0.35975047255616116,0.2522346169134128
beta_relative,1580237610759107,0.2138662193640844,0.07300305356147883,0.15206998008715633,0.11219855367604975
theta_relative,1580237610761202,0.1090257218919588,0.10447376730073615,0.2054909523656668,0.15776181524182115
isGood,1580237610762099,0.0,0.0,1.0,0.0
quality,1580237610762479,4.0,1.0,1.0,1.0
alpha_absolute,1580237610863197,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237610864184,0.5428348904436071,0.20668877020002357,0.23170112274298704,0.6426800606175572
theta_absolute,1580237610864974,0.25022166916475674,0.3623549996410878,0.3538506816726146,0.7906946967574671
alpha_relative,1580237610865720,0.15411764865008637,0.09354243796282777,0.36364876460610746,0.2522346169134128
beta_relative,1580237610866421,0.2138662193640844,0.07300305356147883,0.15419294055222646,0.11219855367604975
theta_relative,1580237610867043,0.1090257218919588,0.10447376730073615,0.20427444992976887,0.15776181524182115
isGood,1580237610867701,0.0,0.0,1.0,0.0
quality,1580237610868039,4.0,1.0,1.0,1.0
alpha_absolute,1580237610964785,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237610965602,0.5428348904436071,0.20668877020002357,0.2342127981277361,0.6426800606175572
theta_absolute,1580237610966217,0.25022166916475674,0.3623549996410878,0.35028837713600847,0.7906946967574671
alpha_relative,1580237610966845,0.15411764865008637,0.09354243796282777,0.36500962041444945,0.2522346169134128
beta_relative,1580237610967470,0.2138662193640844,0.07300305356147883,0.15566764696687044,0.11219855367604975
theta_relative,1580237610968068,0.1090257218919588,0.10447376730073615,0.2033639364484631,0.15776181524182115
isGood,1580237610968703,0.0,0.0,1.0,0.0
quality,1580237610969032,4.0,1.0,1.0,1.0
alpha_absolute,1580237611048805,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237611050164,0.5428348904436071,0.20668877020002357,0.23542571604895468,0.6426800606175572
theta_absolute,1580237611050979,0.25022166916475674,0.3623549996410878,0.3502378501812009,0.7906946967574671
alpha_relative,1580237611051775,0.15411764865008637,0.09354243796282777,0.3645017891434804,0.2522346169134128
beta_relative,1580237611052448,0.2138662193640844,0.07300305356147883,0.15588582722367528,0.11219855367604975
theta_relative,1580237611053127,0.1090257218919588,0.10447376730073615,0.20305737428879736,0.15776181524182115
isGood,1580237611053773,0.0,0.0,1.0,0.0
quality,1580237611054095,4.0,1.0,1.0,1.0
alpha_absolute,1580237611149355,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237611150348,0.5428348904436071,0.20668877020002357,0.23006442767978433,0.6426800606175572
theta_absolute,1580237611151156,0.25022166916475674,0.3623549996410878,0.351146910387113,0.7906946967574671
alpha_relative,1580237611151943,0.15411764865008637,0.09354243796282777,0.3645166239347466,0.2522346169134128
beta_relative,1580237611152629,0.2138662193640844,0.07300305356147883,0.1539795402141817,0.11219855367604975
theta_relative,1580237611153252,0.1090257218919588,0.10447376730073615,0.2034911383087358,0.15776181524182115
isGood,1580237611153879,0.0,0.0,1.0,0.0
quality,1580237611154205,4.0,1.0,1.0,1.0
alpha_absolute,1580237611253626,0.40054507264148964,0.31435642867146046,0.6043187484855648,0.9944974913506719
beta_absolute,1580237611254374,0.5428348904436071,0.20668877020002357,0.21249509154125326,0.6426800606175572
theta_absolute,1580237611255065,0.25022166916475674,0.3623549996410878,0.3509219370261632,0.7906946967574671
alpha_relative,1580237611256244,0.15411764865008637,0.09354243796282777,0.3676904133061394,0.2522346169134128
beta_relative,1580237611257293,0.2138662193640844,0.07300305356147883,0.1491621552345879,0.11219855367604975
theta_relative,1580237611257936,0.1090257218919588,0.10447376730073615,0.20515660108390552,0.15776181524182115
isGood,1580237611258484,0.0,0.0,1.0,0.0
quality,1580237611258756,4.0,1.0,1.0,1.0
alpha_absolute,1580237611331888,0.40054507264148964,0.31435642867146046,0.6027507487838999,0.9944974913506719
beta_absolute,1580237611332862,0.5428348904436071,0.20668877020002357,0.1811339190433587,0.6426800606175572
theta_absolute,1580237611333711,0.25022166916475674,0.3623549996410878,0.34610739499935655,0.7906946967574671
alpha_relative,1580237611334557,0.15411764865008637,0.09354243796282777,0.3752461090094002,0.2522346169134128
beta_relative,1580237611335246,0.2138662193640844,0.07300305356147883,0.1421344547836985,0.11219855367604975
theta_relative,1580237611335864,0.1090257218919588,0.10447376730073615,0.20781306315333806,0.15776181524182115
isGood,1580237611336461,0.0,0.0,1.0,0.0
quality,1580237611336780,4.0,1.0,1.0,1.0
alpha_absolute,1580237611499076,0.40054507264148964,0.31435642867146046,0.5990937891400767,0.9944974913506719
beta_absolute,1580237611500071,0.5428348904436071,0.20668877020002357,0.13983118036422582,0.6426800606175572
theta_absolute,1580237611500814,0.25022166916475674,0.3623549996410878,0.32825876982119756,0.7906946967574671
alpha_relative,1580237611501601,0.15411764865008637,0.09354243796282777,0.39068082679029364,0.2522346169134128
beta_relative,1580237611502287,0.2138662193640844,0.07300305356147883,0.13569363897880807,0.11219855367604975
theta_relative,1580237611502996,0.1090257218919588,0.10447376730073615,0.20940501524897773,0.15776181524182115
isGood,1580237611503744,0.0,0.0,1.0,0.0
quality,1580237611504174,4.0,1.0,1.0,1.0
alpha_absolute,1580237611578467,0.40054507264148964,0.31435642867146046,0.5980714449482627,0.9944974913506719
beta_absolute,1580237611579485,0.5428348904436071,0.20668877020002357,0.09390659668777565,0.6426800606175572
theta_absolute,1580237611580355,0.25022166916475674,0.3623549996410878,0.2789117045032538,0.7906946967574671
alpha_relative,1580237611581118,0.15411764865008637,0.09354243796282777,0.4191920067115463,0.2522346169134128
beta_relative,1580237611581798,0.2138662193640844,0.07300305356147883,0.13129498700143136,0.11219855367604975
theta_relative,1580237611582484,0.1090257218919588,0.10447376730073615,0.20102647267417842,0.15776181524182115
isGood,1580237611583189,0.0,0.0,1.0,0.0
quality,1580237611583525,4.0,1.0,1.0,1.0
alpha_absolute,1580237611666979,0.40054507264148964,0.31435642867146046,0.5742780441164127,0.9944974913506719
beta_absolute,1580237611668339,0.5428348904436071,0.20668877020002357,0.04525089831029166,0.6426800606175572
theta_absolute,1580237611670251,0.25022166916475674,0.3623549996410878,0.17786312208685628,0.7906946967574671
alpha_relative,1580237611671415,0.15411764865008637,0.09354243796282777,0.4483213500185529,0.2522346169134128
beta_relative,1580237611672439,0.2138662193640844,0.07300305356147883,0.13260572538761406,0.11219855367604975
theta_relative,1580237611673372,0.1090257218919588,0.10447376730073615,0.17995938460062882,0.15776181524182115
isGood,1580237611674281,0.0,0.0,1.0,1.0
quality,1580237611674809,4.0,1.0,1.0,1.0
alpha_absolute,1580237611785663,0.40054507264148964,0.31435642867146046,0.46287500725556774,0.9944974913506719
beta_absolute,1580237611786897,0.5428348904436071,0.20668877020002357,-0.0048203220953067245,0.6426800606175572
theta_absolute,1580237611788281,0.25022166916475674,0.3623549996410878,0.018270389114557768,0.7906946967574671
alpha_relative,1580237611790049,0.15411764865008637,0.09354243796282777,0.4371077197416631,0.2522346169134128
beta_relative,1580237611791462,0.2138662193640844,0.07300305356147883,0.14889946840834362,0.11219855367604975
theta_relative,1580237611792597,0.1090257218919588,0.10447376730073615,0.15703044393698387,0.15776181524182115
isGood,1580237611793721,0.0,0.0,1.0,1.0
quality,1580237611794477,4.0,1.0,1.0,1.0
alpha_absolute,1580237611853865,0.40054507264148964,0.31435642867146046,0.2667813617272167,0.9944974913506719
beta_absolute,1580237611854939,0.5428348904436071,0.20668877020002357,-0.05016256022612092,0.6426800606175572
theta_absolute,1580237611855938,0.25022166916475674,0.3623549996410878,-0.17501359105726133,0.7906946967574671
alpha_relative,1580237611856748,0.15411764865008637,0.09354243796282777,0.37781676457583235,0.2522346169134128
beta_relative,1580237611857432,0.2138662193640844,0.07300305356147883,0.18211147112302561,0.11219855367604975
theta_relative,1580237611858160,0.1090257218919588,0.10447376730073615,0.13661118918840798,0.15776181524182115
isGood,1580237611858856,0.0,0.0,1.0,1.0
quality,1580237611861092,4.0,1.0,1.0,1.0
alpha_absolute,1580237611977013,0.40054507264148964,0.31435642867146046,0.07817678276724623,1.179344823681691
beta_absolute,1580237611987314,0.5428348904436071,0.20668877020002357,-0.0817093455577258,0.9531902100219231
theta_absolute,1580237611990633,0.25022166916475674,0.3623549996410878,-0.33340349196769997,1.3538403354230228
alpha_relative,1580237611991918,0.15411764865008637,0.09354243796282777,0.31229080141367654,0.19987804720505808
beta_relative,1580237611995033,0.2138662193640844,0.07300305356147883,0.21610910456210575,0.118743674540288
theta_relative,1580237611996345,0.1090257218919588,0.10447376730073615,0.12105393672732144,0.2987174611680647
isGood,1580237611997572,0.0,0.0,1.0,1.0
quality,1580237611998891,4.0,1.0,1.0,1.0
alpha_absolute,1580237612082621,0.40054507264148964,0.31435642867146046,-0.0024906657232884074,1.179344823681691
beta_absolute,1580237612083691,0.5428348904436071,0.20668877020002357,-0.09506820105005946,0.9531902100219231
theta_absolute,1580237612084638,0.25022166916475674,0.3623549996410878,-0.39994732934379607,1.3538403354230228
alpha_relative,1580237612085479,0.15411764865008637,0.09354243796282777,0.28685430265794104,0.19987804720505808
beta_relative,1580237612086233,0.2138662193640844,0.07300305356147883,0.23178420265420746,0.118743674540288
theta_relative,1580237612086921,0.1090257218919588,0.10447376730073615,0.1148694931594605,0.2987174611680647
isGood,1580237612087636,0.0,0.0,1.0,0.0
quality,1580237612088051,4.0,1.0,1.0,1.0
alpha_absolute,1580237612190503,0.40054507264148964,0.31435642867146046,-0.020695497090310076,1.179344823681691
beta_absolute,1580237612191988,0.5428348904436071,0.20668877020002357,-0.09449934324176387,0.9531902100219231
theta_absolute,1580237612193309,0.25022166916475674,0.3623549996410878,-0.4124393787181511,1.3538403354230228
alpha_relative,1580237612194478,0.15411764865008637,0.09354243796282777,0.28163150546031673,0.19987804720505808
beta_relative,1580237612195437,0.2138662193640844,0.07300305356147883,0.23761693548866675,0.118743674540288
theta_relative,1580237612196348,0.1090257218919588,0.10447376730073615,0.11427134918757424,0.2987174611680647
isGood,1580237612197263,0.0,0.0,1.0,0.0
quality,1580237612197763,4.0,1.0,1.0,1.0
alpha_absolute,1580237612288627,0.40054507264148964,0.31435642867146046,-0.03640110961537382,1.179344823681691
beta_absolute,1580237612291204,0.5428348904436071,0.20668877020002357,-0.08680278211986256,0.9531902100219231
theta_absolute,1580237612293166,0.25022166916475674,0.3623549996410878,-0.4108648653171739,1.3538403354230228
alpha_relative,1580237612295028,0.15411764865008637,0.09354243796282777,0.27508186714552185,0.19987804720505808
beta_relative,1580237612297011,0.2138662193640844,0.07300305356147883,0.24494032569941976,0.118743674540288
theta_relative,1580237612298848,0.1090257218919588,0.10447376730073615,0.11614438208954266,0.2987174611680647
isGood,1580237612300858,0.0,0.0,1.0,0.0
quality,1580237612301701,4.0,1.0,1.0,1.0
